鄉鎮市區,交易標的,土地移轉總面積(平方公尺),使用分區或編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註
鼓山區,房地(土地+建物)+車位,22.76,商,1050913,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,950124,229.54,4,2,2,有,有,有,35000,152,坡道平面,32.73,0,
鼓山區,房地(土地+建物),6.83,商,1050911,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,1020527,80.76,2,1,1,有,有,有,17000,211,無,0,0,
鼓山區,房地(土地+建物)+車位,16.14,住,1050916,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,931206,86.12,2,2,1,有,有,有,17000,197,坡道平面,19.67,0,
前金區,房地(土地+建物),62,商,1050919,土地2建物1車位0,全,2,透天厝,,480710,107.76,0,0,0,無,無,無,45000,418,無,0,0,
小港區,房地(土地+建物),11.68,住,1050915,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,840422,99.19,3,2,2,有,無,有,15000,151,無,0,0,
新興區,建物,0,商,1050906,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),,790214,280.58,0,0,0,無,有,無,75000,267,無,0,0,
新興區,建物,0,商,1050913,土地0建物2車位0,見其他登記事項,11,住宅大樓(11層含以上有電梯),,691001,424.8,0,0,0,無,有,無,70000,165,無,0,0,
苓雅區,房地(土地+建物),143,商,1050912,土地1建物1車位0,全,3,透天厝,,670315,313,0,0,0,無,無,無,90000,288,無,0,0,
苓雅區,建物,0,商,1050910,土地0建物1車位0,九層,19,辦公商業大樓,,790530,207.57,0,0,0,無,有,無,12000,58,無,0,0,
新興區,建物,0,商,1050901,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,1010509,79.18,2,1,1,有,有,有,23000,290,無,0,0,
三民區,房地(土地+建物),30.33,住,1050911,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,690807,87.08,3,2,2,有,無,有,8000,92,無,0,0,
楠梓區,房地(土地+建物),213.97,住,1050919,土地1建物1車位0,全,4,透天厝,住商用,1021219,249.68,4,2,5,有,無,無,35000,140,無,0,0,
左營區,建物,0,,1050910,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,960410,277.38,4,2,2,有,有,無,35000,126,無,0,0,
左營區,房地(土地+建物)+車位,15.45,住,1050918,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,851014,123.99,3,2,2,有,有,有,11000,89,坡道機械,0,0,
大寮區,建物,0,住,1050901,土地0建物1車位0,全,2,透天厝,住家用,610210,26.44,1,0,0,無,無,有,8000,303,無,0,0,
大寮區,建物,0,住,1050905,土地0建物1車位0,全,2,透天厝,住家用,610210,26.44,1,0,0,無,無,有,10000,378,無,0,0,
橋頭區,建物,0,住,1050831,土地0建物1車位0,全,4,透天厝,住商用,880329,166.14,4,2,4,有,有,無,11000,66,無,0,0,
橋頭區,建物,0,住,1050831,土地0建物1車位0,全,4,透天厝,住商用,880329,183.85,4,2,4,有,有,無,11000,60,無,0,0,
鳳山區,房地(土地+建物),76,商,1050901,土地1建物1車位0,一層,3,店面(店鋪),住商用,650715,36.99,0,0,0,無,無,無,20000,541,無,0,0,
大寮區,房地(土地+建物),120,住,1050908,土地2建物1車位0,全,4,透天厝,住商用,671011,174.15,1,0,1,有,無,有,5000,29,無,0,0,本棟透天為套房出租，此件為承租套房3-3
岡山區,房地(土地+建物),83,住,1050905,土地1建物1車位0,全,4,透天厝,住商用,750324,32.47,0,0,0,無,無,無,13000,400,無,0,0,
林園區,房地(土地+建物),30.45,住,1050919,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,830125,94.23,3,2,2,有,無,有,7000,74,無,0,0,
左營區,房地(土地+建物),18.4,住,1050913,土地1建物1車位0,見其它登記事項,14,店面(店鋪),住商用,870819,139.77,0,0,0,無,有,無,16000,114,無,0,0,租金含管理費及稅金。
三民區,房地(土地+建物),37.72,住,1050910,土地1建物1車位0,見其他登記事項,13,店面(店鋪),住商用,831124,285.72,2,1,3,有,有,無,15000,52,無,0,0,
苓雅區,建物,0,商,1050920,土地0建物2車位0,全,3,透天厝,,511003,140.72,0,0,0,無,無,無,110000,782,無,0,0,
小港區,房地(土地+建物),17.92,住,1050904,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,830606,107.22,3,2,2,有,有,有,7000,65,無,0,0,
前金區,建物,3.6,住,1050906,土地0建物0車位0,七層,12,住宅大樓(11層含以上有電梯),,701127,24.73,1,0,1,有,有,有,4505,182,無,0,0,
鼓山區,房地(土地+建物),1863,商,1050920,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,950809,6622.92,2,2,1,有,無,有,14000,2,無,0,0,
新興區,建物,0,,1050911,土地0建物1車位0,全,3,透天厝,,560223,37.43,0,0,0,無,無,有,8000,214,無,0,0,
苓雅區,建物,0,,1050920,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),,730919,197.2,3,2,2,有,無,有,24000,122,無,0,0,
三民區,房地(土地+建物),73,商,1050902,土地1建物1車位0,全,5,透天厝,,691001,313.95,4,2,4,有,無,無,33000,105,無,0,0,
三民區,房地(土地+建物),9.53,商,1050830,土地1建物1車位0,十四層,23,住宅大樓(11層含以上有電梯),住家用,831114,134.16,3,2,2,有,無,有,20000,149,無,0,0,含車位及管理費
鳳山區,房地(土地+建物),21.19,住,1050824,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住商用,880625,154.53,2,2,2,有,有,無,15000,97,無,0,0,
楠梓區,房地(土地+建物),8.44,商,1050917,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,1011225,84.76,2,2,1,有,無,有,12000,142,無,0,0,
橋頭區,房地(土地+建物),101,住,1050922,土地1建物1車位0,全,5,透天厝,住商用,860706,215.88,6,3,4,有,無,無,16800,78,無,0,0,
仁武區,房地(土地+建物),104.77,住,1050908,土地1建物1車位0,全,4,透天厝,住商用,810323,42.35,0,0,1,有,無,無,18000,425,無,0,0,
楠梓區,房地(土地+建物),512.7,住,1050923,土地1建物1車位0,全,4,透天厝,住商用,1030811,240.68,0,0,0,無,有,無,39200,163,無,0,0,
左營區,建物,0,住,1050828,土地0建物1車位0,一層,3,店面(店鋪),,680626,152.04,0,0,0,無,無,有,33000,217,無,0,0,
左營區,建物,0,住,1050828,土地0建物1車位0,全,3,透天厝,,680626,152.04,0,0,0,無,無,有,33000,217,無,0,0,
左營區,房地(土地+建物)+車位,16.33,住,1050923,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,940520,144.38,3,2,2,有,有,有,24000,166,坡道平面,17.94,0,
三民區,房地(土地+建物),13.44,商,1050920,土地1建物1車位0,見其他登記事項,22,店面(店鋪),住商用,860729,173.24,0,0,0,無,無,有,30000,173,無,0,0,
苓雅區,建物,0,商,1050913,土地0建物1車位0,二十三層,35,住宅大樓(11層含以上有電梯),住家用,860421,126.69,3,2,2,有,有,有,13000,103,無,0,0,
苓雅區,建物,0,商,1050921,土地0建物1車位0,一層,35,店面(店鋪),住商用,860421,277.62,3,2,2,有,有,無,30000,108,無,0,0,
苓雅區,房地(土地+建物)+車位,11.25,住,1050908,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,960508,129.12,3,2,2,有,無,有,26000,201,升降機械,6.92,0,
新興區,房地(土地+建物),401,商,1050922,土地2建物1車位0,見其他登記事項,1,店面(店鋪),,291001,152.62,0,0,0,無,無,有,560000,3669,無,0,0,
苓雅區,房地(土地+建物),1.66,商,1050825,土地2建物1車位0,十三層,14,辦公商業大樓,,670821,25.47,0,1,1,有,有,無,5000,196,無,0,0,
苓雅區,房地(土地+建物),50,商,1050912,土地1建物1車位0,全,3,透天厝,住商用,560608,88.87,0,0,0,無,無,無,9000,101,無,0,0,
前鎮區,房地(土地+建物),3.56,住,1050901,土地1建物1車位0,三十六層,39,住宅大樓(11層含以上有電梯),住家用,880209,123.01,3,2,2,有,有,有,17000,138,無,0,0,
前鎮區,建物,0,商,1050912,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,770310,143.44,3,2,2,有,無,有,10000,70,無,0,0,
前鎮區,房地(土地+建物)+車位,13.32,商,1050922,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,950614,123.3,3,2,2,有,有,有,24000,195,升降平面,34.86,0,
前鎮區,房地(土地+建物),6.81,商,1050923,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,960126,153.88,3,2,2,有,有,有,23000,149,無,0,0,
前鎮區,房地(土地+建物),2.99,住,1050910,土地1建物1車位0,十六層,39,住宅大樓(11層含以上有電梯),住家用,880209,74.43,2,2,1,有,無,有,13000,175,無,0,0,
小港區,建物,19.1,住,1050912,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,710802,72.54,2,2,1,有,無,無,10000,138,無,0,0,
前鎮區,房地(土地+建物),597,住,1050901,土地1建物1車位0,一層,1,倉庫,,721206,327.26,0,0,0,無,無,無,68000,,無,0,0,
鼓山區,房地(土地+建物),7.89,商,1050829,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,950823,79.41,2,1,1,有,有,有,14000,176,無,0,0,
前金區,房地(土地+建物),28.32,商,1050919,土地1建物1車位0,全,2,透天厝,,530427,116.88,2,3,2,有,無,無,28000,240,無,0,0,
前金區,房地(土地+建物),4.96,商,1050909,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,940624,64.57,1,1,1,有,無,無,13000,201,無,0,0,
前金區,房地(土地+建物),75,商,1050923,土地1建物1車位0,全,4,透天厝,,600522,201.49,0,0,0,無,無,無,53400,265,無,0,0,
左營區,房地(土地+建物),14.46,商,1050826,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,830630,174.36,3,2,2,有,有,有,22222,127,無,0,0,
左營區,房地(土地+建物),79,住,1050827,土地1建物1車位0,全,4,透天厝,住商用,1000916,217.81,4,2,2,有,無,有,28000,129,無,0,0,
三民區,房地(土地+建物),63.88,住,1050911,土地1建物1車位0,全,2,透天厝,,750522,101.32,3,2,2,有,無,無,10000,99,無,0,0,
鳳山區,房地(土地+建物),25.77,住,1050826,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,730306,78.59,3,1,1,有,無,無,6000,76,無,0,0,
鳳山區,房地(土地+建物)+車位,942,住,1050913,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,790831,96.72,3,2,2,有,有,有,12000,124,升降平面,0,0,
鳳山區,房地(土地+建物)+車位,3684.87,住,1050919,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,900120,72.65,3,2,2,有,無,有,15000,206,坡道平面,0,0,
苓雅區,建物,0,商,1050918,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),,771205,116.28,3,2,2,有,有,有,15000,129,無,0,0,
前金區,房地(土地+建物),85,商,1050923,土地1建物1車位0,全,4,透天厝,,640129,324.06,0,0,0,無,無,有,35000,108,無,0,0,
前鎮區,房地(土地+建物),27.54,其他,1050926,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,910619,161.87,4,2,2,有,無,有,16000,99,無,0,0,
岡山區,房地(土地+建物),146,商,1050927,土地1建物1車位0,見其他登記事項,5,店面(店鋪),住商用,1020223,383.73,5,2,6,有,無,無,52000,136,無,0,0,
前鎮區,建物,0,,1050926,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住商用,910619,112.86,0,0,0,無,無,無,35000,310,無,0,0,
前鎮區,房地(土地+建物),28.33,商,1050924,土地1建物1車位0,全,3,透天厝,,680411,62.58,1,1,1,有,無,無,9000,144,無,0,0,共同出入
前鎮區,房地(土地+建物),1.28,住,1050922,土地1建物1車位0,八層,39,套房(1房1廳1衛),住家用,880209,41.25,1,1,1,有,無,有,12000,291,無,0,0,
苓雅區,房地(土地+建物),101,商,1050919,土地1建物1車位0,全,3,透天厝,,630316,247.74,3,2,3,有,無,無,22000,89,無,0,0,
苓雅區,房地(土地+建物),27.35,住,1050920,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),,750206,99.28,3,2,2,有,無,有,10000,101,無,0,0,
苓雅區,房地(土地+建物),37.12,其他,1050920,土地1建物1車位0,四層,12,辦公商業大樓,,781128,418.22,0,0,0,無,有,有,36000,86,無,0,0,
三民區,建物,0,住,1050923,土地0建物1車位0,全,4,透天厝,,730503,14.25,1,0,1,有,無,有,5500,386,無,0,0,透天型分租套房。
鳳山區,建物,0,住,1050923,土地0建物0車位0,一層,16,住宅大樓(11層含以上有電梯),住商用,850822,90.59,0,0,0,無,有,無,19000,210,無,0,0,
左營區,房地(土地+建物),4.76,商,1050923,土地1建物1車位0,九層,29,住宅大樓(11層含以上有電梯),住家用,880803,117.04,3,1,2,有,有,有,18000,154,無,0,0,
新興區,房地(土地+建物)+車位,6.49,商,1050924,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,1041023,114.24,2,2,1,有,有,有,23000,201,坡道平面,30.53,0,
前鎮區,建物,0,,1050925,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,830816,41.98,1,1,1,有,無,無,8000,191,無,0,0,
鼓山區,房地(土地+建物),27.21,商,1050920,土地1建物1車位0,一層,5,店面(店鋪),,750205,114.08,5,2,2,有,無,無,26000,228,無,0,0,
鼓山區,建物,0,商,1050919,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,930224,138.86,3,2,2,有,無,有,15000,108,無,0,0,
前金區,建物,118.55,商,1050926,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,980217,217.88,3,2,2,有,有,有,33000,151,無,0,0,
前金區,建物,91.9,商,1050921,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),,701203,91.09,3,2,2,有,有,有,20000,220,無,0,0,
三民區,房地(土地+建物),185.95,住,1050902,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,921001,336.62,7,2,4,有,無,無,53000,157,無,0,0,
前鎮區,房地(土地+建物),27.84,住,1050907,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,910619,163.02,4,2,2,有,無,有,9600,59,無,0,0,此物件雖為4房2廳2衛3陽台格局，總坪數為49.30坪，但實際只出租2房2廳1衛2陽台，坪數約25坪
仁武區,房地(土地+建物),201.44,住,1050921,土地1建物1車位0,全,4,透天厝,住家用,870917,218.74,5,2,4,有,無,無,25000,114,無,0,0,
鼓山區,房地(土地+建物)+車位,15.16,商,1050922,土地1建物1車位1,二十二層,30,住宅大樓(11層含以上有電梯),住家用,1011011,262.85,3,2,2,有,有,有,52000,198,坡道平面,13.17,0,
鼓山區,房地(土地+建物)+車位,25.37,住,1050929,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,951013,187.79,4,2,2,有,有,有,28000,149,坡道平面,15.5,0,
鹽埕區,房地(土地+建物),0,商,1050925,土地2建物1車位0,全,3,透天厝,,2405,72.85,0,0,0,無,無,無,15000,206,無,0,0,
前金區,房地(土地+建物),63,商,1050926,土地1建物1車位0,見其它登記事項,2,店面(店鋪),住家用,950517,286,6,1,5,有,無,有,47000,164,無,0,0,
小港區,房地(土地+建物),65.5,住,1050929,土地1建物1車位0,全,5,透天厝,住家用,1011126,70.95,0,0,1,有,無,有,23000,324,無,0,0,
前鎮區,房地(土地+建物)+車位,21.92,住,1050929,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,1000511,163.19,3,2,2,有,有,有,24000,147,坡道平面,17.55,0,
前鎮區,房地(土地+建物),4.29,商,1050926,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,831001,72.4,2,2,1,有,有,有,11000,152,無,0,0,
苓雅區,房地(土地+建物),8.5,商,1050928,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),,720517,83.53,4,2,2,有,無,有,10000,120,無,0,0,
苓雅區,房地(土地+建物),61,住,1050901,土地1建物1車位0,全,4,透天厝,,600605,186.19,2,3,4,有,無,無,16500,89,無,0,0,
左營區,房地(土地+建物)+車位,12.7,住,1050920,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,1021111,175.17,3,2,2,有,有,有,32000,183,坡道平面,20.67,0,
左營區,房地(土地+建物)+車位,39.42,住,1050901,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,991124,181.74,3,2,2,有,有,無,13000,72,升降平面,0,0,
左營區,房地(土地+建物)+車位,35.55,住,1050920,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,991216,184.87,3,2,2,有,有,有,14000,76,坡道平面,0,0,
左營區,房地(土地+建物),0,住,1050930,土地2建物1車位0,全,3,透天厝,,720812,39.33,0,0,0,無,無,無,10000,254,無,0,0,
三民區,房地(土地+建物),8.08,商,1050905,土地2建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,1010611,75.75,2,1,1,有,有,有,17000,224,無,0,0,
三民區,房地(土地+建物),17.32,商,1050901,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),,681213,69.18,3,2,2,有,無,有,9000,130,無,0,0,
三民區,房地(土地+建物),14.33,住,1050926,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,730109,60.21,1,1,1,有,無,有,10000,166,無,0,0,
三民區,房地(土地+建物),68,住,1050920,土地1建物1車位0,全,3,透天厝,,750925,131.56,4,2,3,有,無,無,13000,99,無,0,0,
鳳山區,房地(土地+建物),29.12,住,1050922,土地2建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住商用,701205,87.2,1,0,0,無,無,無,13500,155,無,0,0,
前鎮區,建物,0,商,1050919,土地0建物1車位0,全,5,透天厝,住家用,1030807,65.32,0,1,1,有,無,有,34000,521,無,0,0,
前鎮區,建物,0,商,1050929,土地0建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,940330,125.74,2,2,2,有,有,有,23000,183,坡道平面,31.72,0,
三民區,房地(土地+建物),3.31,商,1050918,土地1建物1車位0,五層,25,住宅大樓(11層含以上有電梯),住家用,870929,27.88,1,0,1,有,有,有,8000,287,無,0,0,
鼓山區,房地(土地+建物),15.69,住,1050910,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,950608,60.38,2,1,1,有,有,有,15000,248,無,0,0,
小港區,建物,83,住,1051001,土地0建物1車位0,全,3,透天厝,,680629,160.4,3,2,3,有,無,無,22000,137,無,0,0,
