左營區,房地(土地+建物),高雄市左營區博愛三路91~120號,8.96,住,1050728,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941114,87.19,2,1,1,有,有,有,12000,138,,0,0,,RPPPMLOLQHLFFEE88CC
左營區,房地(土地+建物),高雄市左營區新莊一路271~300號,11.36,住,1050728,土地1建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950505,109.47,3,2,2,有,有,有,15700,143,,0,0,,RPRPMLOLQHLFFEE09CC
左營區,房地(土地+建物),高雄市左營區博愛三路1~30號,14.7,住,1050805,土地1建物1車位0,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811111,238.03,4,2,3,有,有,有,20000,84,,0,0,,RPTPMLOLQHLFFEE66CC
前金區,建物,高雄市前金區中華三路61~90號,0,商,1050731,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860714,64.53,2,1,1,有,有,有,3500,54,,0,0,,RPQNMLOLQHLFFAE38CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0,商,1050822,土地0建物1車位0,二十四層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,113.37,3,2,2,有,有,有,12000,106,,0,0,,RPVNMLOLQHLFFBE98CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0,商,1050820,土地0建物1車位0,三十三層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,93.91,2,2,1,有,有,有,9000,96,,0,0,,RPWNMLOLQHLFFBE09CC
鼓山區,建物,高雄市鼓山區篤敬路31~60號,0,商,1050726,土地0建物1車位0,三層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,841129,153.28,0,0,0,無,無,有,18000,117,,0,0,,RPSOMLPLQHLFFAE78CC
鼓山區,房地(土地+建物),高雄市鼓山區明誠三路421~450號,7.01,商,1050823,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950823,78.04,2,1,1,有,有,有,14000,179,,0,0,,RPUOMLPLQHLFFAE98CC
鼓山區,房地(土地+建物),高雄市鼓山區龍勝路31~60號,13.9,商,1050823,土地2建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001007,76.33,1,2,1,有,有,有,18000,236,,0,0,,RPVOMLPLQHLFFAE09CC
前金區,房地(土地+建物),高雄市前金區中華三路91~120號,2.28,商,1050808,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040703,97.81,2,2,1,有,有,有,36000,368,,0,0,,RPWOMLPLQHLFFAE56CC
小港區,房地(土地+建物),高雄市小港區德仁路1~30號,98,住,1050821,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,780411,230.23,4,2,3,有,無,無,17000,74,,0,0,,RPQOMLPLQHLFFCE78CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區管仲南路331~360號,25.02,商,1050824,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,960126,281.29,6,2,2,有,有,有,42000,149,坡道平面,19.44,0,樓中樓，承租1+2樓,RPROMLPLQHLFFCE88CC
楠梓區,房地(土地+建物),高雄市楠梓區加昌路631~660號,28.39,住,1050825,土地1建物1車位0,見其它登記事項,10,住宅大樓(11層含以上有電梯),住商用,見使用執照,880903,184.8,2,2,3,有,無,無,18000,97,,0,0,,RPRNMLPLQHLFFEE98CC
左營區,建物,高雄市左營區太華街271~300號,0,住,1050819,土地0建物1車位0,一層,14,店面(店鋪),住商用,鋼筋混凝土造,810908,180.44,3,2,2,有,無,無,22000,122,,0,0,,RPPNMLQLQHLFFEE88CC
左營區,建物,高雄市左營區孟子路361~390號,0,商,1050812,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011004,211.69,4,2,2,有,有,有,35000,165,坡道平面,20.65,0,,RPVNMLQLQHLFFEE86CC
小港區,房地(土地+建物)+車位,高雄市小港區高鳳路421~450號,15.76,住,1050809,土地1建物1車位1,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830629,214.27,5,2,2,有,有,有,18000,84,坡道平面,0,0,,RPTNMLQLQHLFFCE09CC
小港區,房地(土地+建物),高雄市小港區桂陽路301~330號,105,住,1050824,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,1001125,303.16,5,2,4,有,無,有,36000,119,,0,0,,RPVNMLQLQHLFFCE66CC
前鎮區,建物,高雄市前鎮區民權二路211~240號,0,商,1050825,土地0建物1車位0,見其它登記事項,27,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,860527,310.22,5,1,2,有,有,無,53600,173,,0,0,,RPQPMLQLQHLFFCE98CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區仁德街1~30號,12.42,商,1050801,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910717,113.15,4,2,2,有,有,有,30000,265,坡道平面,6.52,0,,RPRNMLQLQHLFFBE78CC
前鎮區,房地(土地+建物),高雄市前鎮區三多三路121~150號,2.29,商,1050729,土地1建物1車位0,九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840327,46.16,1,1,1,有,有,有,6500,141,,0,0,,RPOPMLQLQHLFFCE88DC
岡山區,房地(土地+建物),高雄市岡山區中山北路126巷1~30號,192,住,1050815,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,970306,75.55,1,1,1,有,無,有,18000,238,,0,0,,RPPNMLRLQHLFFFE09CC
岡山區,房地(土地+建物),高雄市岡山區大仁南路151~180號,34.32,住,1050827,土地3建物1車位0,一層,16,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,851108,205.75,3,2,3,有,有,無,13000,63,,0,0,,RPRNMLRLQHLFFFE66CC
小港區,房地(土地+建物),高雄市小港區水秀路1~30號,16.14,住,1050826,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,1021004,141.04,0,0,1,有,無,有,28000,199,,0,0,,RPXNMLTLQHLFFCE17CC
前鎮區,房地(土地+建物),高雄市前鎮區中華五路961~990號,102.48,其他,1050804,土地1建物1車位0,一層,12,店面(店鋪),住商用,鋼筋混凝土造,830809,94.04,0,0,0,無,有,無,20000,213,,0,0,,RPVOMLTLQHLFFCE07CC
前鎮區,房地(土地+建物),高雄市前鎮區中華五路961~990號,102.48,其他,1050804,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,830809,438.97,0,0,0,無,有,無,25000,57,,0,0,,RPWOMLTLQHLFFCE17CC
左營區,房地(土地+建物),高雄市左營區正心街91~120號,14.61,商,1050827,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780630,144.44,3,2,2,有,有,有,15090,104,,0,0,,RPPNMLTLQHLFFEE56CC
左營區,房地(土地+建物),高雄市左營區保靖街1~30號,136,商,1050812,土地1建物1車位0,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831210,173.2,3,2,2,有,有,無,19000,110,,0,0,,RPWNMLKMQHLFFEE09CC
左營區,房地(土地+建物),高雄市左營區文府路241~270號,79.47,住,1050731,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,911203,190.54,3,2,4,有,無,無,28000,147,,0,0,,RPOOMLKMQHLFFEE38CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區信守街91~120號,8.46,商,1050801,土地1建物1車位1,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,890628,170.46,3,2,2,有,有,有,25000,147,坡道平面,27.52,0,,RPOOMLLMQHLFFBE18CC
岡山區,房地(土地+建物),高雄市岡山區中華路61~90號,88,商,1050830,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,加強磚造,640901,119.28,4,3,3,有,無,無,19000,159,,0,0,,RPWNMLLMQHLFFFE66CC
橋頭區,房地(土地+建物),高雄市橋頭區成功南路91~120號,28,住,1050901,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,580801,54.6,1,1,2,有,無,無,9000,165,,0,0,,RPTNMLLJRHLFFFE78CC
三民區,房地(土地+建物),高雄市三民區民族巷1~30號,11.91,商,1050830,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960604,158.59,3,2,2,有,有,有,22000,139,,0,0,,RPVOMLLJRHLFFDE88CC
左營區,房地(土地+建物)+車位,高雄市左營區新莊一路391~420號,26.32,住,1050825,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970417,304.28,3,2,2,有,有,有,45000,148,坡道平面,66.2,0,,RPPOMLLJRHLFFEE38CC
左營區,房地(土地+建物),高雄市左營區博愛三路91~120號,11.56,住,1050831,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941114,110.2,3,2,2,有,有,有,20000,181,,0,0,,RPQOMLLJRHLFFEE48CC
左營區,房地(土地+建物),高雄市左營區新榮街151~180號,18.56,住,1050830,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940131,148.61,3,2,2,有,無,有,19000,128,,0,0,,RPSOMLLJRHLFFEE68CC
左營區,房地(土地+建物),高雄市左營區左營區立文路91~120號,6.24,商,1050830,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,84.06,2,1,1,有,有,有,22000,262,,0,0,,RPTOMLLJRHLFFEE78CC
左營區,房地(土地+建物),高雄市左營區立文路91~120號,6.7,商,1050811,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030327,85.37,2,2,1,有,無,有,22000,258,,0,0,,RPUOMLLJRHLFFEE88CC
左營區,房地(土地+建物)+車位,高雄市左營區明誠2路181~210號,24.3,住,1050830,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821120,151.12,3,2,2,有,有,無,11000,73,坡道機械,0,0,,RPSPMLLJRHLFFEE78CC
苓雅區,房地(土地+建物),高雄市苓雅區中正一路271~300號,94,商,1050901,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,610422,242.06,5,2,4,有,無,無,28000,116,,0,0,,RPPNMLLJRHLFFBE97CC
前鎮區,房地(土地+建物),高雄市前鎮區中華五路931~960號,31.53,住,1050819,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830809,140.14,3,2,2,有,有,有,11000,78,,0,0,,RPSNMLLJRHLFFCE38CC
前鎮區,房地(土地+建物)+車位,高雄市前鎮區中山二路181~210號,16.99,商,1050825,土地1建物1車位1,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030715,287.3,4,2,2,有,無,有,68000,237,坡道平面,41.03,0,,RPQOMLLJRHLFFCE28CC
鼓山區,建物,高雄市鼓山區馬卡道路331~360號,0,,1050901,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040731,82.42,2,2,1,有,無,有,22000,267,,0,0,,RPVNMLLJRHLFFAE48CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術館路151~180號,34.42,住,1050831,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950505,243.89,4,2,2,有,無,有,50000,205,坡道平面,25.27,0,,RPQOMLLJRHLFFAE08CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區神農路151~180號,38.15,商,1050815,土地1建物1車位2,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970111,539.65,5,2,4,有,有,有,87000,161,坡道平面,64.42,0,,RPPNMLMJRHLFFAE97CC
鼓山區,房地(土地+建物),高雄市鼓山區文忠路91~120號,11.66,商,1050829,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940520,115.27,3,2,2,有,無,有,18000,156,,0,0,,RPWNMLMJRHLFFAE68CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區富農路211~240號,11.87,其他,1050823,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940513,116.78,3,2,2,有,有,有,15000,128,坡道機械,6.7,0,,RPVOMLMJRHLFFAE68CC
左營區,建物,高雄市左營區博愛二路181~210號,0,商,1050804,土地0建物1車位0,一層,24,住宅大樓(11層含以上有電梯),住商用,鋼骨混凝土造,791002,70.73,0,0,0,無,有,無,18000,254,,0,0,,RPWNMLMJRHLFFEE09CC
左營區,建物,高雄市左營區博愛二路181~210號,0,商,1050804,土地0建物1車位0,二層,24,住宅大樓(11層含以上有電梯),住商用,鋼骨混凝土造,791002,257.11,0,0,0,無,無,無,27000,105,,0,0,,RPXNMLMJRHLFFEE56CC
鳳山區,房地(土地+建物),高雄市鳳山區光遠路1~30號,80,住,1050902,土地3建物1車位0,全,3,透天厝,住商用,加強磚造,630202,189,0,0,0,無,無,無,21000,111,,0,0,,RPPNMLNJRHLFFGE68CC
左營區,房地(土地+建物)+車位,高雄市左營區安吉街421~450號,12.9,住,1050828,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941123,129.3,3,2,2,有,有,有,21000,162,坡道機械,0,0,,RPRNMLNJRHLFFEE68CC
左營區,房地(土地+建物),高雄市左營區崇德路121~150號,7.63,商,1050807,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,見使用執照,900425,68.32,2,1,1,有,有,有,11000,161,,0,0,,RPSNMLNJRHLFFEE78CC
左營區,房地(土地+建物),高雄市左營區翠華路601~630號,40.89,其他,1050830,土地1建物1車位0,一層,16,店面(店鋪),住商用,見其它登記事項,880303,271.15,2,1,1,有,無,有,32000,118,,0,0,,RPTNMLNJRHLFFEE88CC
左營區,房地(土地+建物)+車位,高雄市左營區安吉街421~450號,12.89,商,1050828,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941123,129.28,3,2,2,有,無,有,21000,162,坡道機械,0,0,,RPUNMLNJRHLFFEE98CC
新興區,房地(土地+建物),高雄市新興區河南一路1~30號,10.06,商,1050825,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811214,61.95,2,1,1,有,有,無,9000,145,,0,0,,RPPNMLNJRHLFFBE18CC
苓雅區,房地(土地+建物),高雄市苓雅區林森二路211~240號,111.75,其他,1050830,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,591118,236.59,0,0,0,無,無,無,80000,338,,0,0,,RPQNMLPJRHLFFBE48CC
鼓山區,建物,高雄市鼓山區明誠四路241~270號,0,商,1050812,土地0建物1車位0,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941230,190.32,4,2,2,有,有,有,16000,84,,0,0,,RPQNMLPJRHLFFAE38CC
鳳山區,房地(土地+建物),高雄市鳳山區光復路一段61~90號,61,住,1050905,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,630916,126,2,4,3,有,無,無,25000,198,,0,0,,RPXNMLPJRHLFFGE07CC
三民區,房地(土地+建物),高雄市三民區黃興路417巷1~30號,17.23,住,1050821,土地2建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830204,109.75,3,2,2,有,無,無,13000,118,,0,0,,RPOQMLQJRHLFFDE88CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路211~240號,22.67,商,1050815,土地1建物1車位1,見其它登記事項,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,851002,207.32,2,1,3,有,有,無,29000,140,升降機械,0,0,"本門牌為1+2+3的產品含地下一層的機械式車位一個,早期產品本登錄坪數含車位面積，但示部未特別註記車位持分，所以就所登錄的公設面積含車位面積，月租金含車位在內~第一年租金29000元第二年租金30000元第三年31000元",RPVOMLQJRHLFFAE56DC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路211~240號,22.67,商,1050815,土地1建物1車位1,一層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,851002,207.32,2,1,3,有,無,無,29000,140,升降機械,0,0,本門牌含1+2+3三個樓層，含一個機械式車位，由於早期的建物登記方式，所以下述所登記面積，公設有含一機械式車位面積，第一年29000元，第二年30000元，第三年31000元,RPTNMLRJRHLFFAE98DC
大寮區,建物,高雄市大寮區中正路61~90號,0,住,1050905,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,610210,26.44,1,0,0,無,無,有,8000,303,,0,0,,RPVNMLRJRHLFFLE67DC
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,12.05,商,1050901,土地1建物1車位0,三十層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,281.94,5,2,4,有,無,有,25000,89,,0,0,,RPPNMLRJRHLFFBE58CC
前鎮區,建物,高雄市前鎮區光華三路241~270號,0,商,1050903,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,951121,145.71,3,2,2,有,有,有,21000,144,坡道機械,10.18,0,,RPXNMLRJRHLFFCE86CC
左營區,房地(土地+建物)+車位,高雄市左營區大中二路751~780號,15.59,住,1050821,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000628,142.73,3,2,2,有,有,有,18000,126,坡道平面,0,0,,RPUOMLRJRHLFFEE86CC
前金區,建物,高雄市前金區市中一路91~120號,0,商,1050816,土地0建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910618,85.34,2,1,1,有,有,有,19000,223,,0,0,,RPQNMLSJRHLFFAE68CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美明路31~60號,20.11,住,1050815,土地1建物1車位1,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931018,114.48,3,2,2,有,有,有,16000,140,坡道平面,6.19,0,,RPQOMLSJRHLFFAE78CC
鼓山區,房地(土地+建物)+車位,高雄市鹽埕區文信路211~240號,22.67,商,1050815,土地1建物1車位1,一層,1,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,851002,207.32,2,1,3,有,無,無,29000,140,升降機械,0,0,本次出租門牌含1+2+3樓和機械式車位一個，由於早期建物登記在標示部，針對車位未特別標註持分，所以下述所填的面積有含車位面積，租金第一年29000元/第二年30000元/第三年31000元,RPRNMLSJRHLFFAE88DC
三民區,房地(土地+建物),高雄市三民區河北一路219巷1~30號,46,商,1050817,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,610311,60.84,3,2,2,有,無,有,18000,296,,0,0,,RPVNMLTJRHLFFDE07DC
仁武區,房地(土地+建物),高雄市仁武區仁忠路151~180號,108.79,住,1050812,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,851029,317.27,1,1,1,有,有,無,58000,183,,0,0,,RPWNMLTJRHLFFIE57CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區富農路121~150號,12.98,商,1050816,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940929,123,3,2,2,有,有,有,16000,130,坡道機械,5.27,0,,RPXNMLTJRHLFFAE86CC
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1411~1440號,10.77,住,1050909,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950314,108.96,2,1,1,有,有,有,15000,138,,0,0,,RPVNMLTJRHLFFCE86CC
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1411~1440號,8.5,住,1050901,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950314,84.78,2,1,1,有,有,有,15555,183,,0,0,包含租賃稅，續租。,RPWNMLTJRHLFFCE96CC
前鎮區,房地(土地+建物),高雄市前鎮區文林街121~150號,5.55,住,1050909,土地2建物1車位0,十四層,39,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,880209,137.38,3,2,2,有,有,有,15831,115,,0,0,,RPXNMLTJRHLFFCE07CC
鳳山區,建物,高雄市鳳山區南和街61~90號,0,住,1050827,土地0建物1車位0,見其他登記事項,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,820924,164.21,3,2,3,有,無,無,22000,134,,0,0,,RPQNMLTJRHLFFGE76CC
小港區,房地(土地+建物),高雄市小港區旭東街1~30號,25.5,住,1050905,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,640823,46.95,2,1,1,有,無,有,8500,181,,0,0,,RPQNMLKKRHLFFCE18CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0,商,1050910,土地0建物1車位0,三十二層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,234.08,4,2,2,有,有,有,20000,85,,0,0,,RPPOMLMKRHLFFBE28CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0,商,1050910,土地0建物1車位0,十五層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860421,113.37,3,2,2,有,有,有,11000,97,,0,0,,RPQOMLMKRHLFFBE38CC
苓雅區,房地(土地+建物),高雄市苓雅區興中二路121~150號,4.75,商,1050911,土地1建物1車位0,十三層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,860227,47.23,1,1,1,有,有,有,10000,212,,0,0,,RPUOMLMKRHLFFBE78CC
新興區,建物,高雄市新興區中山一路271~300號,0,商,1050909,土地0建物1車位0,十一層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,850603,31.88,1,1,1,有,有,有,5000,157,,0,0,租5000元附部份家具家電,RPOPMLMKRHLFFBE28CC
楠梓區,房地(土地+建物),高雄市楠梓區益群路61~90號,23.71,商,1050901,土地2建物1車位0,見其它登記事項,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,840126,146.66,3,2,2,有,有,無,28000,191,,0,0,,RPSOMLMKRHLFFEE88CC
鳳山區,房地(土地+建物),高雄市鳳山區中山東路38巷1~30號,152,其他,1050908,土地2建物2車位0,全,3,透天厝,住商用,加強磚造,630817,418.96,8,0,3,有,無,有,45000,107,,0,0,,RPXNMLMKRHLFFGE86CC
鳳山區,房地(土地+建物),高雄市鳳山區青年路二段541~570號,50,住,1050913,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,750505,30.65,0,0,0,無,無,無,33000,1077,,0,0,,RPRPMLNKRHLFFGE56CC
楠梓區,房地(土地+建物),高雄市楠梓區德民路121~150號,15.06,住,1050901,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780915,131.37,3,2,2,有,無,有,13000,99,,0,0,,RPWNMLNKRHLFFEE66CC
楠梓區,房地(土地+建物),高雄市楠梓區德民路121~150號,15.06,住,1050901,土地1建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780915,131.37,3,2,2,有,有,有,13000,99,,0,0,,RPOOMLNKRHLFFEE58CC
楠梓區,房地(土地+建物),高雄市楠梓區德豐街151~180號,16,住,1050827,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011123,113.09,3,2,2,有,有,有,15000,133,,0,0,,RPROMLNKRHLFFEE88CC
楠梓區,房地(土地+建物),高雄市楠梓區德賢路241~270號,78,其他,1050911,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,830126,269.18,8,2,5,有,無,有,50000,186,,0,0,,RPPPMLNKRHLFFEE78CC
左營區,房地(土地+建物),高雄市左營區榮耀街31~60號,14.62,住,1050830,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,見使用執照,880703,193.93,4,2,2,有,有,無,17000,88,,0,0,租金含管理費,RPWPMLNKRHLFFEE86CC
鼓山區,房地(土地+建物),高雄市鼓山區大順一路451~480號,2348,住,1050901,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960402,7545.37,3,2,2,有,無,有,28000,4,,0,0,,RPPNMLNKRHLFFAE18CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街121~150號,18.68,住,1050820,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940909,119.15,3,2,2,有,有,有,19000,159,坡道機械,14.54,0,,RPQOMLNKRHLFFAE38CC
鼓山區,建物,高雄市鼓山區雄峰路1~30號,0,,1050916,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710818,62.32,3,2,1,有,無,無,8500,136,,0,0,,RPQNMLQKRHLFFAE58CC
前鎮區,房地(土地+建物),高雄市前鎮區大禹街1~30號,10.64,其他,1050906,土地1建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790323,143.71,4,2,2,有,無,無,13800,96,,0,0,,RPPNMLQKRHLFFCE68CC
左營區,房地(土地+建物),高雄市左營區左營區自由二路301~330號,272,商,1050905,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,980410,121.58,0,0,0,無,無,無,110000,905,,0,0,,RPQNMLQKRHLFFEE98CC
大寮區,建物,高雄市大寮區中正路61~90號,0,住,1050901,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,610210,26.44,1,0,0,無,無,有,8000,303,,0,0,,RPPNMLQKRHLFFLE07DC
大寮區,建物,高雄市大寮區中正路61~90號,0,住,1050905,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,610210,26.44,1,0,0,無,無,有,10000,378,,0,0,,RPQNMLQKRHLFFLE17DC
左營區,房地(土地+建物),高雄市左營區大中一路391~420號,11.92,住,1050913,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,見使用執照,880930,137.56,4,4,4,有,無,無,13300,97,,0,0,本建物的權狀含車位一個，這次租賃合約的租金不含車位租金,RPPNMLRKRHLFFEE09DC
左營區,房地(土地+建物),高雄市左營區正心街31~60號,3.89,商,1050907,土地1建物1車位0,二十六層,29,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,880803,194.54,4,2,2,有,有,有,24000,123,,0,0,,RPVOMLTKRHLFFEE27CC
苓雅區,房地(土地+建物),高雄市苓雅區自強三路151~180號,4.23,商,1050902,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970919,47.02,1,1,1,有,無,有,13500,287,,0,0,,RPUNMLTKRHLFFBE76CC
新興區,房地(土地+建物),高雄市新興區新興路31~60號,9.32,商,1050908,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040306,83.99,2,2,1,有,有,有,20000,238,,0,0,,RPVNMLTKRHLFFBE86CC
小港區,房地(土地+建物),高雄市小港區孔鳳路331~360號,88,住,1050901,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,961112,246.18,5,2,4,有,無,有,28000,114,,0,0,,RPRNMLTKRHLFFCE56CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路181~210號,5.94,商,1050829,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,76.97,2,2,1,有,有,有,19999,260,,0,0,,RPPOMLTKRHLFFCE09CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路181~210號,4.52,商,1050916,土地1建物1車位0,九層,48,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,57.57,1,1,1,有,有,有,15500,269,,0,0,,RPQOMLTKRHLFFCE56CC
